address,rewards
0x03c2bc72a3e007179e54ffb4563cc235bec8151a,608.113091511036129532
0x067d21bd2acb83aa661d1f09070cf99fba884e75,600.094592768290382196
0xb390258d2b0c9e384014a9108366786aec334fc3,593.322028096801700907
0x945d5bcda8dcd9cd8b221fd23cf4b6c0e7e50bd5,588.849608411732892843
0xde9a43078edc7c66fd29fc9de6603bacacab244b,566.049592467469899174
0xda4e42749cb44afa7222643ca0a3218d8df5ddb6,563.780434037108046143
0x310321c3e8c64c01768e8f9915e8ef0841b023b5,557.304402864250721743
0xbbb94cda8f7ef6c552dc5eec6a058704e4ec3276,556.037359708492151059
0xee00fc9771f85b4f72972d4e17cc6571f4f3fdd3,538.948294001271397642
0x4a8918f1dc799610d45d13ba7d98d1870a537484,532.497834105582790069
0x3c461ef49f1a709942582a68fd838ee6b6cb62ec,526.435514241707070854
0xf2eacdf58691f06a0726500a88f4e9994c9b9689,525.368230877535777930
0xdcabc755fb10931e6d8059113f762cd8a6813deb,518.635817698538888127
0xf469edf62477a96e2f34f1073368c1438af3eba8,517.486795112316365932
0x44e4e859e646af0642e1cfa3aa618b3519ff086f,506.352397461360487926
0x1eb43e0dd768b3576849a69ad56ae55160709249,489.944926983326322165
0xa9a9ded4678f4d1d6655a3a77e20cbe0d7eac0fd,486.060352918613106912
0x4cc6cb9e547b20db3b36f01a272511123bcf39f2,479.675240452150493198
0x6c4d27d3ae62b6c1eaa9b732377f7ddf3cf2b1e6,479.529122219346951673
0x99618ea069bd1c9af66efdcc2cb86db57ab8bfb6,477.356137985253566687
0xadebb925c8146765de2e15afedbf1c49335f93d8,458.039366558811698287
0x1c494f1919c1512ebe74a5dcc17dac9a64069023,454.859976871303884467
0xb1ff8bf9c3a55877b5ee38e769e7a78cd000848e,450.005997961701596219
0xacae387ccc4c32c04c40d93f1ecfffbfabecd41f,441.822269938818226556
0x5668ead1edb8e2a4d724c8fb9cb5ffeabeb422dc,437.455800309677892371
0x4718fc7e40092a9d5fc584699aea1aa4c6f63d33,437.411723556702959746
0x91f08a0038fe6427d217ee09e25bf4f7cb1bb82f,432.346949655583415889
0x7d9ad514f65b689c252dd772c4a69e3dba01dcc0,431.871652320836354905
0x748a6f948fa053de301ca4191a1347ee08c82862,430.341886128876156098
0x7624b0284b2a76da321b2f7ef27481d004dc235a,424.630143002059583368
0x8211b7685382fd53347e0449a9a21f4f262c7869,424.446754578244455259
0xac541ef515090a4e80431c257d58ff09a72e97cf,423.463832239794103753
0x9dba57b7eec1ee34e65eb0d34335ae83f90a9550,420.496765263002771680
0x259fded03fd0b9e40baec48cd7589d0123410827,418.089054043389193469
0x5395020b599312b462d3a7f12819710837c39e35,406.666149478412407790
0xf9303877f107f5cd2cb0654b6d7a6d749fa03856,399.170686504055654849
0xa3ebe17c761a9a27e03602e95657e6cda3b2f3aa,393.894859194795508494
0xf77c0caa638e9521f081998ce1789aa8dfb5dec1,390.716743470931054947
0xb25f71f036bfe7064d638e049c02de80d2e10c5f,389.451213549304802718
0xb0a24584ea208a772f91dd77ff75a40635c1196c,383.710094475568984472
0xeb1fbd65f7d2a15f4ddfc0714019975f4a77b21f,369.567981427347596315
0xd1047b7f82812b8ac27509c5e38c86e96b8adcf7,367.025111197272319350
0xf8b2fea6951ffbf899e5cda86fd5e727e29e2235,360.614269753014025202
0xd52c583dc6ef87efb1b56460dbef74c14ca1f519,359.911236426863601281
0x1a979e39a5cd60de54e2ca4e1442c3ab7e636ce3,357.644316157231003928
0xf39e83ea1f79e063499f80c607747ec4b697e0ce,354.840676476376041063
0x43029ae02c4a953a99210fa4fe7b85bc475e0b62,348.576536486803692780
0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,343.493233335045985443
0xcbd30b241c111e38b5fd728b64a4c29b7e9a4f72,334.282188892830960938
0x86c8b56d124c2a8e7ea8a9e6a7f8ed99dde5cca8,333.668358834539784574
0xefe1a7b147ac4c0b761da878f6a315923441ca54,332.384325162650123908
0xd4661d0642cd86ca5966247eff72e64940ce610d,331.641996972597927327
0xd384f5d8d80516da5bdd3d401b598c69d6dd28cb,331.375744727690279795
0xa9bdadce387700b18a3d5c2a668395bdadc7b76b,329.430420557822849907
0xd7e3cf25600df884d8c7f01f06141738c45b7ea0,326.479157168677721574
0x01c623b3d66b8d28d2b6d1fc41e3c2835f1acd86,324.389829244825610995
0xb3f8268cd6a428c0b0ac037ef01f340a7ec611b7,322.419906521427037570
0x50d33ae0fb883732cd2d786ee21ff505f6d578d2,313.873200127748041567
0x020982ffc013f338f9e0b46da61ebfda7f1e1d3e,313.760311906877317020
0xeae2e2e7defc5fe65e2204c3b5fa239a2beaf93d,311.547504789512325104
0x40d89bc5ba54b877d7e8f07569432d884efee029,310.499188407887188954
0xa51ce0796d32e3cc932c9a9e01663f68f71d9cbf,300.082160636857674128
0x0598d2c365a5661032a91da03ed74e298ceea67b,294.779326842269994855
0x7b06bac704a85cbfc27681fac8a81db85221281a,292.852053419535775035
0x850895d31e666b4619ed639af485de52f74eb2e0,290.853224172545793745
0x218f23c2b1cbc74525ee557ee366b636f4731636,289.984768775575968923
0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,288.805319919047390931
0x33f3797c83a941ef0ae73dfd0ba4bdb7121e64a7,287.501118741998852433
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,287.217604369635108480
0x037a3079e857e383454fefbea892fde12a2e83fd,277.658476556240140535
0xa63aac718d9c6ea78968b2ab82593cdadef56177,275.204497751076265686
0x0ebab19f412e1afd2b90842e5c632aa186a4f60d,270.645047722039369131
0x31f46d4bdd612c3efab2077a4c0fed157f3c9b63,270.178905914881873829
0xf48bd08d0a924692e859095287b7c2c7d4cc4406,268.660879602507813990
0x7d2e10a52eb243e87e98648b89e09fc37b473779,267.737944501810033300
0xb6d9183e413b345eafe184a505d5a07dbf166f90,265.807341130242992698
0xd8c8f8e07f779c34aec474ba1a04e20e792b5c5f,265.046411535260990535
0x9e67d018488ad636b538e4158e9e7577f2ecac12,263.565910865780209089
0x87291ff55ddaa05e6aa6a94316d8117240fab5c9,258.755169575755292506
0x5bf331e6e97343a1c6c0cdffeea7f0c2ce24f39f,257.140831608511549082
0xc4d67ee43980ddc8a4a5db20a843828d111f6398,253.684068680892684571
0x0c28cb4c081dc2d1e63dfe3f3efb24f6ba14baa3,253.600416235455248862
0xb4fc837415a9236e3d3017c8e1b8ee0b962a68ab,252.752529735676267038
0x403e06526d8e86862bc53c63f7d914c9cc1908e0,248.415323137476532854
0x014f5dbb36225823668ba2ba1023056c75abe016,241.672815544270819124
0x5b9bd46649f64d84bb6bc7ce2828c88e34456647,239.231946078787399625
0x2a534e0186d3ba764bd28c612a9c8079134f2c36,238.477880510910661312
0x53866af3d5688ed9bf27b08608404502ed748e71,237.390608459916119137
0x1a81697c7f14152f57d1b2ac3cc43f1796bf452b,236.508654700631302923
0xeb5d65d3b0baf30f04d92caea48853f79c72fa5f,235.449911347032632258
0x5eeb1c435445bc39e741fcdd262d76e7c756e859,233.977132712582253292
0xb167e0f2c405b20d44fd0cd3dd12df1b40ca6c1c,232.845916797164621868
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,232.284835168276049733
0x237e01ae458a6db3370e2977fdbf620f392053e5,227.302588915310187352
0x6c54cec88fc1363a988cbdc7a2e13b7c0f4521f6,223.820067056684723016
0x33ea8e00056df0afe7eaf8bd2a8b9491395a22cd,220.276398597071680937
0xd5dd03773883c6f12091994482104fdd27f14118,219.819941513859225016
0x10534d4e612071e6b6480c498dd8bdb8f51b9ed7,218.484780755377066642
0x227e0bdafa34fd631cecb83e2e06f403dd25fdbe,218.004817756664130112
0x5d79fc3e6a91e249c1193d8326a912f949568646,217.413548605422800389
0x31d173ea66fa8fba38b3ddb798c1c1098f3ae8c5,215.222673341139149672
0xae99b0bbbc98a0994751951adc43f353de4cc528,214.627205250665307531
0x313638c16b16183be9ae577a0fab9fc5b5f60f69,214.526884426691664930
0x7742d70cb3ae62e4d7958c5eaf6c0a45cdc9ca9e,213.864167760875984114
0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,210.563613893905743494
0x21c8ca3d08213f2f791a8bf83b13be7037ee453e,209.938416363872975489
0xd6b67750bb8181a327bebe28a1b5b2b440b6cff3,209.053511184151891251
0x3e365cd509abb08e31be90a087ae8cc5dbad13ce,207.796276745958056278
0x9d71657276a25c1d3b84e3cb570e58e5b51741f3,206.331148625373790429
0xc2fadfc3da92bf5c3f14a6c7bf670fd9791ddcfd,203.907426717396313049
0xe4e69ef860d3018b61a25134d60678be8628f780,201.879982194372102078
0x3c0c0f3f2c78c4cc1e27cf5ce656c2173d0c7b4d,201.811474416544423717
0x05e53a1eb93d3654dffd49bd28c57e7f6db319b1,201.653796744353826867
0xd68a8e743ad94769c2e625622511ddc9e540f486,200.227408379984040021
0xbf941ace8c47986af48128f90457de2b368eb47e,200.156116163040491904
0xd047b65f54f4aa8eae6bb9f3d9d5d126fe722b9f,200.102199655210435845
0xec3281124d4c2fca8a88e3076c1e7749cfecb7f2,200.073704652915080584
0x4215606a720477178adfcd5a59775c63138711e8,200.002585491049198267
0x21fff64975b0c9cf1202771aed6cf104c99a1667,200.000000000000000000
0xdec0ded0606b7d0560adebd6c3a919a671db4d66,200.000000000000000000
0x449bc203ef8b44cf3e1cb727f571b5aa84c59426,200.000000000000000000
0xaa81f437162aa03c932f153b071e60318d0d644d,200.000000000000000000
0x869890f21b9482307316595bdf5ba5a843a87282,200.000000000000000000
0xd3a6fdd4408f5fd15623abbae9041025a337314d,200.000000000000000000
0x8ac5c1cbafc564fbd01ee4b116dea85e6a593ab4,200.000000000000000000
0x8c39921d6a5686bfcbdc7fb79728741da7045b1c,200.000000000000000000
0x5b9fdf6b11e641af42f5cd98e2f1db820746d802,200.000000000000000000
0xa486f09bfcf38735a9572958aa164692286652fd,200.000000000000000000
0xdd1fda3a01b55791ad0e5df011f1af2c20bc7d30,200.000000000000000000
0x9248c064abc10eb14ad530b9ce5d39c56a615286,200.000000000000000000
0x4f15c5eb504180613c12a604b33b4d3fcdc1121c,200.000000000000000000
0x1e341aa44c293d95d13d778492d417d1be4e63d5,200.000000000000000000
0xe5dab8208c1f4cce15883348b72086dbace3e64b,200.000000000000000000
0x8c065de53169bf590f935f89dc7d678bc50fef33,200.000000000000000000
0x45edee0f7de13381021c0ac5f51da7ed79fa88b4,200.000000000000000000
0xeec58e89996496640c8b5898a7e0218e9b6e90cb,200.000000000000000000
0xb1bf41ed58dd36134f08a1bef12ca448bd9a85ff,200.000000000000000000
0x7f64194f2a48d21e98361480354040e4cb2503ed,200.000000000000000000
0x84fa1567b010b1f5354973aab1097548c17799e6,200.000000000000000000
0x1146f36cf74fbb2971dcda652d0a3f4289a39d53,200.000000000000000000
0x66c7a7348250f453a37cf86410a946f9668de386,200.000000000000000000
0xaedd44ca31d12a2693b95a083ef7ed7ca8b78ee6,200.000000000000000000
0x7dac5dcc33e665640546d2db1d3fe88b27e0082f,200.000000000000000000
0x4defa30195094963cfac7285d8d6e6e523c7f90d,200.000000000000000000
0xfa05e3dd089d5807bc9525bf5ac4523a6e56933b,200.000000000000000000
0x9ba1d9b7878ac3e35546fd41892a6849dd3cfd10,200.000000000000000000
0xf29b80923752cba152f1ec589d29f088e312b319,200.000000000000000000
0x05ef6a986271106ace3b99082cf766525fc6e6e7,200.000000000000000000
0x957e73453da32b34857aa6d7110247d0923c2ef6,200.000000000000000000
0x2334adf5ea341daab6d7e692fced2e4c1203d36c,200.000000000000000000
0xd04403aaacac36837faab3d5c3110c6327ef1302,200.000000000000000000
0x0affb5232dbe33496717c95fac589e2eeebae887,200.000000000000000000
0x8332c9c551e658fc172b55fb6093346f157b99b1,200.000000000000000000
0xc28a58cf7c3b1e8236c4fe7e95a38efe19fef451,200.000000000000000000
0xc994f5c186500082d5e4a3ead684f1cfa50eb894,200.000000000000000000
0x2839e0cdc1b5d23dca1ce129bd5e4a050ea4d8e0,200.000000000000000000
0xae295da1b5941cad51e9dbd02e6f2129dfab206c,200.000000000000000000
0x7221e37fec261309bf4bd4e95dc129f1372f8082,200.000000000000000000
0x42ea529282dde0aa87b42d9e83316eb23fe62c3f,200.000000000000000000
0x15bb706e4f34e71c29d9a4c18c78283bde006e09,200.000000000000000000
0xd8a9f43b7720b441a04406a288b6191e1651e755,200.000000000000000000
0x2bcfc0e9cca9c5993e5460d0ad0d52df45d4df75,200.000000000000000000
0xb2af92a86eef74d763bb0a6bfee0d8111bf62970,200.000000000000000000
0xf8081afdcd4cd291cbb01d0b644ec64c7254d47e,200.000000000000000000
0x38f4753c4d695ba0cf175b37bcdb825d8c0b6c44,200.000000000000000000
0x74b9a94d592eaa9a911161e5a173cf0455a3651e,200.000000000000000000
0xedd6d7ba0ff9f4bc501a12529cb736ca76a4fe7e,200.000000000000000000
0x0baf7b79f9174c0840aa93a93a2c2a81044a09a2,200.000000000000000000
0xbb48dff7e8c04256d8d2acb384e4b0d4b99453f3,200.000000000000000000
0xb41df9ceb13bb1de309fb152aae24606df3b2816,200.000000000000000000
0xa00c99f5f955552742f1089ded88abdc74e67bac,200.000000000000000000
0xe09b07ba69113861aaaecf1e5332fa105f85682f,200.000000000000000000
0x39811d0733b1f44407d4bae21d9106ffd983b44f,200.000000000000000000
0x81be931f0dcba890207f896ac297f0ec96a365f9,200.000000000000000000
0x71ce21a0776df966052cac4fe98d18313dd3c214,200.000000000000000000
0x7f848122152aaa1cfa50eb0e3f97c1af6cb74e99,200.000000000000000000
0xf73dc742b6ca210a153ea556ca79b6a7ebbeaaeb,200.000000000000000000
0x7aea8e15dbc4123d7cda74173387dfb89e716385,200.000000000000000000
0xbc8dafeaca658ae0857c80d8aa6de4d487577c63,200.000000000000000000
0xc2351c961181ecd4e682857224e873ebbf956fde,200.000000000000000000
0x9c959fb890b4e26c75e26d3c0fcf15eef1c7943b,200.000000000000000000
0xa00abb2421791b6c26af5ffb4d2f0121c8663bdf,199.601562522726982518
0x92399641c9412de2c255986ad86e6e5c19224f68,198.526275277155602608
0xc07ef9fda2d42a7757172f6a7cda2a63599591ed,197.296738839407070410
0x7136fbddd4dffa2369a9283b6e90a040318011ca,196.582034972731522338
0x891bad61014e35395474a260b58bb6df4fd8991b,195.503163650575155033
0x168abe87b7e96e825dfbb0b3860837d295840e67,194.389600575413348564
0xeb2955bcc6b8e88224c2223ce8cb54ae07bc7002,190.114762121286613650
0xcc05bc903361c425c163d2830ced134e63c90c0d,187.207439560496191512
0xd4c80637f45a55b5e1afa9cd0c935395063d4523,186.616113242096479052
0x755e876a6d080912cddf1ad84feba0755937bef5,181.954125333587721513
0x86282134ce9fc4ac724b84b93d6d5b41ce59a40d,180.434103190096561837
0x0b0efad4ae088a88ffdc50bce5fb63c6936b9220,178.511593341607246956
0x3b9b9e096c0206c0d66e234c6dfd376ba15506be,177.792637923507274302
0x1e17a75616cd74f5846b1b71622aa8e10ea26cc0,177.649240534610028938
0xb3970949c8ad6ffecf81f45629f9b990ceff044b,174.348064356304712478
0x2e7eead903ca1c33f5e76967b51d29cc293d218d,172.858082920229798630
0xb39d0152dfe751d20beb2f96298407e63fe31b11,168.405328601057652430
0x03b0e025d0f00fcc74f8411008c53c90a161778e,165.876578281573318605
0x38a1c011890bc95fd4b43b622e1432c859d097bc,165.746126160032511605
0xe4dfdee5ca95712c6ac1a53a5f8b4465d9cbfe60,163.684119849235811761
0xe83985c16417528c6592409a26f37c2f4b0217ae,162.917133483744407931
0x587e233b397d0d1de0221e5c4d887f3e51e8869e,161.602673584182201239
0x4775e7f9fc258259e88ae6c6c245ad85def7fb3a,161.566286824886464479
0x35e86d472d1a2e37b9dbaab9677230605c6624b0,160.992238882838164018
0x9c4d592042f959254485d443bbc337d29572264f,157.560182821289778102
0x2348fb97d600cfbc0882cc95a5ad155dc8a42717,153.674917810047771205
0xe8f0c91b2b704fabb38ed337482d120ba826ad23,153.581655307574051662
0xc9335b81697858b1a3c91a18a98ba98b9fb41016,153.182550867407465517
0xe4f077bf767a57ae9aad77b0ab54cbde0bede65a,150.153223247080579552
0x747abf1c6b77ba016657723606ac6978aba5a62a,149.367848782358588202
0x87f68d3c871442e32247b0584c2efd7012fbe1f7,145.305025974796838406
0xe88c68ec6d6abd05acb5b68961bf2082a2b69f69,144.090519454987822483
0xa928b7626d2e32f1f1c2d346848f21694aa4e02d,143.537408527374948615
0x4f9217a10ee4a6c3c1acd3f01f93af4804342cbf,142.286767963791106826
0xc28704640a3c4f04667079a63060051eba9d4a6e,141.280644831703860113
0x2fe69b7c3e46a61af9f2528e437780913771bd9d,136.161922269610132878
0x10a05b62880fb6e15e3a65ab4c93ca0c53df4597,136.141876468005498921
0x4f262395cdead58c12f97daaf1b44b1d0215d1c5,135.254669344594530607
0x7f048fe4176ab39e225907f777f658a6efdd42ce,134.971886031932313930
0x370ceca4fc1287ed99924bba76259f6c771a6022,132.532182613946413565
0xd7f397a87d0b308ae01c551553e95d3669506910,129.328214881807880467
0xaa33f700653c8bec7b731b9de3e81bfe53b8b8e5,128.021918403354192257
0xf9e967807e6b13e9958ae0694de8df6e620e75ab,127.465902532518184428
0x28e7a475ad492d5f5130c73cf8aeeae85fd79e4c,125.588028082722447793
0x98c592cf9ead972636df43b3bcca2d8515ca8664,125.188478638378873623
0x1d5733a402962a8317da8c96e39a258436457fed,124.394395689124023185
0x2108312f8d45b824eaa4d37c6bde875e40205499,124.298987295990277949
0x213892c753e59c53d233209c178b28a4097e652b,123.585294078821722388
0x57c924feb43e30a08233661f8782d10e378cd6f4,122.881990871260091133
0x7b7245c21845c30690c3aab79dee624d7f2ba22d,121.802292910293944156
0xed1b4bcb53dc60cf32be06dcc9112954567a2813,119.921385418361093500
0x9b091cab92cb6b62eb4b205631e1d987d62ff83b,116.987292467240916105
0x011ebe45c131e87e187d185b842facad9e8e9dd9,116.049277497232638649
0x532ab5f96aff8f09c149cca7af19a0bc9564af4d,115.128553040091893320
0x0bce321f6f3b07cd2198732206116bf84ab763b8,112.846014218699550060
0xc9b4dada93fede9cd1d8cf7c28afbf18ea9c5429,111.145189825107701123
0xd5a4cf936473d8c9d0653b8df6337bfb3b364ca5,109.067580524469959171
0xa9b4098c44ff13c1fe2f22fcbe33e935aaea0941,107.786571993607559156
0x3a2d016124df975850b84a6a970ecd5725bf793d,107.713419855073747632
0x2bff28a82bc4166d535bc9b803f77c09d47fb370,106.308239561364172246
0x5e38b802525de11a54506801b296d2aa93d033ef,106.194541873415351680
0x8ab0fe3d61e372a0caa2b2acf6d1ffdefd1c645a,105.692743549916306934
0x16d1663a00d4d1a216e0baa84b0abc69ba35c156,105.514442171180289143
0x6019d32e59ef480f2215ee9773ae507645b47bdc,105.344752847952823997
0xc96265c36f6d77747f9c259946a1ef55fce946b7,105.299578460753957293
0xf2858f41efd8a0480e2773a92915e03366f6365c,104.471350655268520928
0x1a72d704b6b07e0a172cb3a13201204771e50b28,103.253486942239370394
0xf7476db5b717ac661c027e684456115ab1e728c3,103.083183834360344313
0xbd1f7d88c76a86c60d41bddd4819fae404e7151e,100.481541521196929290
0x0951ff0835302929d6c0162b3d2495a85e38ec3a,99.285495419837241059
0x1f08863f246fe456f94579d1a2009108b574f509,97.172064165159972692
0x2a2389c6d7dc2fca615736b8c75e3fe1e4551a88,96.518518614176724494
0x97e6b2e0d9bc9809ed5178bc27b15a985f288274,96.200130326511953382
0x2c2f838f0dac3f4915f4a57f3cb63abcd806ee40,95.989115699246286859
0x8a72c47f190f2118227a83da784a2ce45c54f484,90.438349569656157251
0xbe88f94781de8d77f0af8fb312eae9839e3a6837,89.517729486903164228
0xf5c16e44b8901ad5f4d2b1fd5e19e2fb058f5650,89.238685980077241786
0x7f4c1ae53b95c8e604e82535cba1ae60c9f5b082,88.114227296931617715
0x88f926e0c03385b002d8b0f13fedee33d22308fa,87.999425103000572903
0x6508722558db697c65d143b1c2ac46394958112c,87.320188244539444857
0x3b50ae7919823329134e86223b43ca4341b5487d,87.130757498110416868
0x7ebb71274c871143a8c3ce56e804837684dda0aa,86.478396095549098223
0x12cd4302eb0911220f9f36e0ba4f467117f55790,85.957355866419396733
0xfaeae15f2deded513081cc4dd32f2c55ca9ef0b8,81.972516364020685681
0xb5c0f0ff448c4891e04fd88ff77e634e8c9d6e7b,81.733090912778983373
